id,description,adress,date_pub,date_update,price,fee
ad_1467,"PARIS VII - GROS CAILLOU - APPARTEMENT FAMILIAL - 5 PIECES. Au 5ème étage avec ascenseur d'un immeuble années 30 de standing, un appartement familial et de réception de 175,25m² comprenant une entrée, une triple réception en angle avec vue dégagée, une grande cuisine dinatoire équipée. Ce bien dispose également d'une suite parentale avec balcon, salle de bains attenante avec fenêtre et WC, d'une deuxième chambre avec balcon, d'une troisième chambre sur cour avec dressing, d'une salle d'eau et d'un WC indépendant. Appartement lumineux, calme au cœur d'un quartier dynamique et commerçant. Une chambre de service de 8m² environ complète ce bien. Deux caves.",Achat appartement 5 pièces 175 m²Paris 7e 75007 (Champ de Mars),Publiée le 16 déc. 2021,Modifiée le 21 déc. 2021,3 300 000 €,Honoraires à la charge du vendeur
ad_704,"DUPLEX Paris - 3 pièce(s) - 66 m2. Au coeur d'une impasse proche de la Rue du Rendez-vous, votre Agence Stéphane Plaza Daumesnil à le plaisir de vous présenter ce duplex au 3ème et dernier étage d'un petit immeuble au calme absolu.<br>Donnant d'un côté (Sud-Ouest) sur les toits de l'impasse et de l'autre dans la verdure, ce bien ensoleillé et sans vis-à-vis à un goût de maison de campagne à Paris. <br>Le premier niveau de 50m² carrez est composé d'une large pièce de vie, d'une cuisine semi ouverte, d'une salle de bain avec W.C et d'une chambre. <br>Le second niveau de 48m² au sol (1,25 carrez) est lui complètement à modifier. Actuellement proposé avec une chambre, un espace bureau et un dressing, ce dernier offre un potentiel énorme. <br>Il est effectivement possible de rehausser d'1m20 le deuxième niveau (aménageable en habitation et/ou terrasse) puisqu'un architecte à proposé un projet qui à reçu un avis favorable de principe de l'administration de la Ville de Paris.<br>Ne passez pas à côté de ce bien atypique et contactez Louis au <span class=""showPhoneNumber"" data-phone=""06.31.64.95.57"">Voir le téléphone</span> .<br>Copropriété de 20 lots (Pas de procédure en cours).<br>Charges annuelles : 2000.00 euros.",Achat appartement 3 pièces 66 m²Paris 12e 75012 (Bel-Air - Nord),Publiée le 4 nov. 2021,Modifiée le 16 déc. 2021,660 000 €,Honoraires à la charge du vendeur
ad_1820,"LEDRU-ROLLIN / ROQUETTE - Au sein d'un quartier recherché et animé, Century 21 Chorus vous propose en exclusivité ce 3/4 pièces atypique (79 m² au sol, 65,05 m² Carrez : 70 m² pondérés) comme un duplex au 4e et dernier étage d'une copropriété très bien tenue avec cour pavée et arborée. Il se compose d'une entrée, d'un grand séjour avec cuisine américaine, de deux chambres, d'une salle de bain, d'un WC séparé et d'un bureau à l'étage. Traversant et lumineux à toute heure de la journée grâce à ses 2 vélux et ses nombreuses fenêtres, il vous séduira par sa belle hauteur sous plafond (de presque 4 mètres), ses beaux volumes et ses charges très basses. Coup de cœur de l'agence !",Achat appartement 3 pièces 70 m²Paris 11e 75011 (Bastille - Popincourt),Publiée le 8 déc. 2021,Modifiée le 16 déc. 2021,840 000 €,"Honoraires : 5,00% TTC inclus à la charge de l’acquéreur (800 000 € hors honoraires)"
ad_264,"Espace atypique en rez-de-jardin, 75 m² + 40 m² de jardin/terrasse privatif. PARIS XXème - rue des PRAIRIES : O'Immobilier vous propose ce bien rare situé au rez-de-chaussée d'un immeuble en pierre et brique.

Ancien café/restaurant il a été réaménagé en appartement il y a 20 ans et se compose : d'une entrée, une chambre et un bureau sur le jardin, un toilette séparé, une salle de bain et un espace de vie de 50 m² traversant toujours équipé du bar haut de l'ancien café/restaurant. Vous pourrez disposer d'un jardin/terrasse PRIVATIF d'environ 40 m² avec très peu de vis à vis. Un atelier est situé sur le jardin/terrasse. Deux grandes caves complètent le bien dont une accessible depuis la cuisine, telle la réserve de l'ancien café/restaurant.

Les points + : CHARME - JARDIN/TERRASSE - LOCALISATION - HAUTEUR SOUS PLAFOND",Achat appartement 4 pièces 75 m²Paris 20e 75020 (Saint-Blaise),Publiée le 24 nov. 2021,Modifiée le 25 déc. 2021,865 000 €,"Honoraires : 2,98% TTC inclus à la charge de l’acquéreur (840 000 € hors honoraires)"
ad_1808,"Appartement Paris 3 pièce(s) 60 m2. TRES LUMINEUX. Dans un petit immeuble de 1900 au pied des commerces du quartier Epinettes, ce magnifique appartement au 4e étage sans ascenseur vous séduira par sa grande luminosité (vue ciel), son calme et son agencement optimal. Refait à neuf récemment avec des matériaux de qualité, il est composé d'une belle pièce de vie ensoleillée de 30m2 avec cuisine ouverte entièrement aménagée et équipée, d'une belle chambre sur cour avec grand dressing, d'une 2e petite chambre d'enfant ou bureau sur cour également (pouvant être agrandie sur l'entrée mais nécessitant quelques travaux) et d'une salle de bain avec WC (et fenêtre également). Il bénéfice de très beaux volumes. Electricité et plomberie refaits il y a 4 ans. Beau parquet chêne massif. A proximité des stations de métro Brochant et Guy Moquet (Ligne 13). Visite virtuelle disponible sur demande. A VOIR !!!. Contactez votre agent commercial Virginie GROSJEAN au <span class=""showPhoneNumber"" data-phone=""06.63.89.56.56"">Voir le téléphone</span> . dont 3.01 % honoraires TTC à la charge de l'acquéreur.<br>Copropriété de 22 lots (Pas de procédure en cours).<br>Charges annuelles : 2635.00 euros. Virginie GROSJEAN Agent Commercial - Numéro RSAC : 878029537 - Nanterre.",Achat appartement 3 pièces 60 m²Paris 17e 75017 (La Fourche - Guy Moquet),Publiée le 8 déc. 2021,Modifiée le 15 déc. 2021,685 000 €,"Honoraires : 3,01% TTC inclus à la charge de l’acquéreur (665 000 € hors honoraires)"
ad_1838,"Appartement Paris 3 pièce(s) 72 m2. Entre reuilly et nation. Orpi vous propose en exclusivité un appartement dans  l'esprit Loft. comprenant une entrée, un WC séparé , un double séjour sur une cuisine semi ouverte. 2 chambres avec salle d' eau et salle de bains pour complété ce bien un débarras a l extérieur de l appartement. cet appartement est refait a neuf avec gout . proche commerces et transports.",Achat appartement 3 pièces 72 m²Paris 12e 75012 (Nation - Picpus),Publiée le 7 déc. 2021,Modifiée le 18 déc. 2021,739 000 €,Honoraires à la charge du vendeur
ad_1580,"Appartement Paris 2 pièces 55 m2. Votre agence immobilière FREDéLION Paris 15 Convention vous présente en exclusivité un appartement de 2 pièces rue Lecourbe. <br>Situé au 7ème étage d'une copropriété récente, bien entretenue avec gardien, il comprend, une entrée, un beau séjour de 21,45m2, une cuisine indépendante, une chambre, une salle de bains, un WC et plusieurs rangements. <br>Une cave complète le bien.<br>Possibilité d'acquérir une place de parking à 30 000 euros<br>Prix de vente : 440 000 euros dont 4.76 % honoraires TTC à la charge de l'acquéreur.<br>Copropriété de 300 lots (Pas de procédure en cours).<br>Charges annuelles : 2272.00 euros.",Achat appartement 2 pièces 55 m²Paris 15e 75015 (Vaugirard - Parc des Expositions),Publiée le 14 déc. 2021,,440 000 €,"Honoraires : 4,76% TTC inclus à la charge de l’acquéreur (420 000 € hors honoraires)"
ad_925,"3 PIECES AU COEUR DES BATIGNOLLES. PARIS 17 : au coeur du quartier des Batignolles, un quartier encore authentique de Paris, commerçant et très bien desservit, appartement au 1er étage d'un immeuble ancien, distribué en étoile, comprenant : entrée, séjour sur rue (orienté sud-ouest), 2 grandes chambres, cuisine sur cour, salle d'eau, Wc séparés et cave. Ce bien a conservé le cachet de l'ancien, avec ses parquets en pointe de Hongrie, ses moulures et ses cheminées. Vous serez séduit par sa distribution avantageuse (aucune pièce commandée), ses prestations chaleureuses et sa situation privilégiée.",Achat appartement 3 pièces 66 m²Paris 17e 75017 (Batignolles - Cardinet),Publiée il y a plus de 2 mois,Modifiée le 30 déc. 2021,825 000 €,"Honoraires : 3,77% TTC inclus à la charge de l’acquéreur (795 000 € hors honoraires)"
ad_1989,"LOURMEL - BEAU 2 PCES ENTIEREMENT RENOVE - 39 m2. PARISSY IMMOBILIER vous propose en EXCLUSIVITE, beau 2 PCES dans immeuble ancien, totalement rénové, S/COUR, lumineux, calme, ENTREE, SEJOUR avec Cheminée, hauteur sous plafond, CHAMBRE, CUISINE ind. équipée, SALLE D'EAU, WC. Parquet, boiseries. CAVE, GARDIEN. Idéal pour profession libérale dont 3,55% honoraires TTC à la charge de l'acquéreur. Copropriété de 26 lots (pas de procédure en cours). Charges annuelles: 1.751 . dont 3.55 % honoraires TTC à la charge de l'acquéreur.<br>Copropriété de 26 lots (Pas de procédure en cours).<br>Charges annuelles : 1751.00 euros.",Achat appartement 2 pièces 39 m²Paris 15e 75015 (Vaugirard - Parc des Expositions),Publiée le 2 déc. 2021,Modifiée le 30 déc. 2021,379 000 €,"Honoraires : 3,55% TTC inclus à la charge de l’acquéreur (366 000 € hors honoraires)"
ad_1616,"PARIS 20 - 3 PIECES - 57m² - METRO TELEGRAPHE. PARIS - Rue de Belleville - Métro télégraphe (2 min - 150 mètres) A deux pas de Jourdain et proche de tous les commerces.
Aura Immobilier vous propose au 4-ème étage avec ascenseur, d'une copropriété bien entretenue, cet appartement de 3 pièces.
Il se compose d'une entrée, d'un séjour, d'une cuisine séparée, de deux chambres vue sur jardin, une salle d'eau, un WC séparé et un dégagement comprenant un placard de rangement.
L'appartement est en double exposition (traversant), sans vis-à-vis.
Enfin, une cave complète ce lot.
POINTS FORTS : Emplacement très recherché - au pied du métro - proche de toutes les commodités - traversant - pas de vis-à-vis.
TAXE FONCIERE : 800 €/an
CHARGES TRIMESTRIELLES : 1000 € trimestrielles, chauffage et eau chaude collectifs au gaz",Achat appartement 3 pièces 56 m²Paris 19e 75019 (Mouzaia),Publiée le 13 déc. 2021,Modifiée le 21 déc. 2021,465 000 €,"Honoraires : 3,33% TTC inclus à la charge de l’acquéreur (450 000 € hors honoraires)"
ad_766,"Loft d'architecte dans une ancienne ferronnerie. À proximité immédiate du métro Rue des Boulets, ce loft de 84m2 (69m2 Carrez) prend place au 2ème étage avec ascenseur dans une ancienne ferronnerie et a bénéficié d'une réfection totale par architecte en 2016.<br>L'entrée permet de rejoindre une pièce à vivre de plus de 50m2 rassemblant salon, salle à manger et cuisine ouverte. L'ensemble profite de volumes généreux avec 3,50 mètres de hauteur sous plafond. Avec sa façade vitrée, le loft jouit d'une luminosité plein Ouest et d'une vue dégagée sur cour. <br>Le bois contraste avec le béton structurel, témoin de l'origine industrielle des lieux. <br>Aux abords de la pièce de vie, un cube architectural métallique abrite une chambre et une salle d'eau. En son centre, un escalier permet de rejoindre un espace couchage en mezzanine ouverte, surplombant le salon.<br>Des toilettes invités avec espace buanderie complètent ce bien.<br>Cet espace contemporain et chaleureux est caractérisé par des influences industrielles préservées.<br>Soumis au statut de copropriété, en affectation d'habitation.<br>Métro Rue des Boulets à 150m.<br>Contact : Nicolas <span class=""showPhoneNumber"" data-phone=""07 62 17 19 75"">Voir le téléphone</span> <br>RSAC: 535 015 796 Créteil<br>Copropriété de 14 lots (Pas de procédure en cours).<br>Charges annuelles : 1443.00 euros. Nicolas LEROY Agent Commercial - Numéro RSAC : 535 015 796 - CRETEIL.",Achat appartement 2 pièces 80 m²Paris 11e 75011 (Nation - Alexandre Dumas),Publiée il y a plus de 2 mois,Modifiée le 30 déc. 2021,850 000 €,Honoraires à la charge du vendeur
ad_1816,"Appartement familial derner étage avec balcon et vue dégagée. Paris XIXè proche Rosa Park. Nous vous proposons en Exclusivité un appartement au dernier étage avec Loggia. 4-5 pièces disposant d'un double séjour donnant sur un balcon fermé, une cuisine indépendante, trois chambres ( possibilité 4), une salle de bains, une salle de d'eau et WC séparé avec lave main. Vendu avec une cave et possibilité 2 places de parking en sus. Contact agence Primas au <span class=""showPhoneNumber"" data-phone=""01 42 08 73 37"">Voir le téléphone</span> ",Achat appartement 5 pièces 108 m²Paris 19e 75019 (Flandre - Aubervilliers),Publiée le 8 déc. 2021,Modifiée le 8 déc. 2021,700 000 €,Honoraires à la charge du vendeur
ad_1364,"T2. Paris 14ème / Alésia / Plaisance - appartement 50 m² - 1 chambre. Idéalement situé sur cour au calme à proximité des commerces au rdch d'un bel immeuble haussmannien de 1890, appartement familial traversant comprenant : entrée, salon avec parquet, moulures et cheminée donnant sur une cour intérieure, une chambre spacieuse, salle de bains. Nombreux placards. Beaux volumes (hauteur sous-plafond : 3,10 m). Bail locatif 1100 € mensuel jusqu'en juin 2023. Excellent locataire. Calme. Box à vélo. Cave. Gardien. Idéal investissement. Pour plus d'informations ou pour organiser une visite, merci de contacter Laurent BOURGNINAUD au <span class=""showPhoneNumber"" data-phone=""06 13 60 57 72"">Voir le téléphone</span>  ou votre interlocuteur habituel chez AMOUR IMMOBILIER.",Achat appartement 2 pièces 50 m²Paris 14e 75014 (Didot - Porte de Vanves),Publiée le 18 déc. 2021,Modifiée le 19 déc. 2021,570 000 €,Honoraires à la charge du vendeur
ad_1571,"T2. EXCLUSIVITE - INVALIDES - Rue Saint Dominique - Dans un bel immeuble ancien, au 2ème étage par ascenseur, un spacieux appartement 2 pièces de 53,92m² vendu loué - Il comprend: une entrée avec placard, un beau séjour de 26m² avec cheminée et magnifique bibliothèque en bois, une cuisine séparée aménagée, une chambre, une salle de bains attenante et des toilettes séparés avec espace buanderie - Belle hauteur sous plafond, poutres apparentes, cheminée - Deux caves au sous-sol complètent ce bien exceptionnel - Emplacement de parking en option au prix de 44.000 euros FAI à deux pas de l'appartement - Loué en bail vide depuis mars 2020, loyer de 1883 euros charges comprises - Parties communes récemment rénovées - Copropriété de 8 lots sans procédures - Charges de copropriété de 152 euros par mois - Honoraires de 5% TTC à la charge de l'acquéreur inclus au prix",Achat appartement 2 pièces 54 m²Paris 7e 75007 (Invalides),Publiée le 14 déc. 2021,Modifiée le 17 déc. 2021,735 000 €,"Honoraires : 5,00% TTC inclus à la charge de l’acquéreur (700 000 € hors honoraires)"
